ref_area,indicator,source,sex,time,obs_value,obs_status,note_source,note_indicator
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2017,298.053,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2017,148.117,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2017,149.936,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2016,264.244,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2016,115.934,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2016,148.31,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2015,291.023,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2015,141.17,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2015,149.853,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2014,291.177,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2014,155.218,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2014,135.96,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2013,243.574,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2013,126.036,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2013,117.538,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2012,257.349,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2012,114.092,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2012,143.257,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2011,243.458,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2011,86.848,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2011,156.61,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2010,247.955,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2010,110.531,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2010,137.425,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2009,253.332,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2009,105.112,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2009,148.22,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2008,424.729,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2008,195.12,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2008,229.609,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_T,2007,370.244,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_M,2007,152.77,,R1:3513_T2:85,
PRT,EMP_NIFL_SEX_NB,BB:201,SEX_F,2007,217.474,,R1:3513_T2:85,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_T,2023,2165.274,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_M,2023,1234.47,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_F,2023,930.804,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_T,2022,2365.243,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_M,2022,1354.508,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_F,2022,1010.735,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_T,2021,2398.683,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_M,2021,1394.748,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_F,2021,1003.934,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_T,2019,2333.443,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_M,2019,1351.868,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_F,2019,981.576,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_T,2018,2328.016,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_M,2018,1347.693,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_F,2018,980.323,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_T,2017,2249.788,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_M,2017,1326.151,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:14043,SEX_F,2017,923.637,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2016,2253.523,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2016,1343.29,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2016,910.233,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2015,2299.846,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2015,1335.069,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2015,964.777,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2014,2229.332,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2014,1313.079,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2014,916.253,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2013,2283.381,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2013,1311.145,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2013,972.236,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2012,2340.315,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2012,1349.816,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2012,990.499,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2011,2181.071,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2011,1286.997,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2011,894.074,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2010,2155.177,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2010,1304.332,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2010,850.845,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2009,2191.426,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2009,1312.266,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2009,879.16,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_T,2008,2016.457,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_M,2008,1234.247,,R1:3513,
PRY,EMP_NIFL_SEX_NB,BX:534,SEX_F,2008,782.21,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2022,611.977,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2022,529.04,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2022,82.937,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2021,528.375,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2021,467.07,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2021,61.305,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2020,471.359,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2020,418.686,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2020,52.673,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2019,539.835,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2019,470.765,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2019,69.07,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2018,511.98,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2018,446.163,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2018,65.817,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2017,518.357,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2017,447.287,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2017,71.07,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2016,510.413,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2016,435.931,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2016,74.481,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2015,518.54,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2015,432.618,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2015,85.921,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2014,494.651,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2014,403.496,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2014,91.155,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2013,491.506,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2013,412.451,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2013,79.056,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2012,475.039,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2012,396.065,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2012,78.974,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2011,461.386,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2011,384.82,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2011,76.566,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_T,2010,419.471,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_M,2010,354.605,,R1:3513,
PSE,EMP_NIFL_SEX_NB,BA:592,SEX_F,2010,64.867,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2023,12654.042,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2023,6912.957,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2023,5741.086,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2022,12587.369,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2022,6960.764,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2022,5626.604,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2021,13388.13,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2021,7413.313,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2021,5974.818,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2020,13228.211,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2020,7328.416,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2020,5899.796,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2019,13855.916,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2019,7666.395,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2019,6189.521,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2018,13679.716,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2018,7589.873,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2018,6089.843,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2017,13386.123,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2017,7474.599,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2017,5911.524,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2016,13865.726,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2016,7740.48,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2016,6125.246,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2015,13568.686,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2015,7573.08,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2015,5995.605,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2014,13114.613,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2014,7272.671,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2014,5841.942,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2013,12882.783,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2013,7107.197,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2013,5775.586,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2012,12311.334,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2012,6755.224,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2012,5556.11,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2011,11580.153,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2011,6355.043,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2011,5225.11,,R1:3513,
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_T,2010,10212.607,B,R1:3513,I11:264
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_M,2010,5708.875,B,R1:3513,I11:264
RUS,EMP_NIFL_SEX_NB,BA:120,SEX_F,2010,4503.732,B,R1:3513,I11:264
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_T,2023,4056.319,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_M,2023,2085.038,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_F,2023,1971.281,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_T,2022,3677.777,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_M,2022,1894.17,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_F,2022,1783.607,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_T,2021,3433.337,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_M,2021,1784.451,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_F,2021,1648.886,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_T,2020,3702.882,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_M,2020,1898.721,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_F,2020,1804.161,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_T,2019,3253.203,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_M,2019,1670.458,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_F,2019,1582.745,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_T,2018,3278.508,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_M,2018,1651.165,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_F,2018,1627.344,,R1:3513,
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_T,2017,3150.045,B,R1:3513,I11:264
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_M,2017,1575.884,B,R1:3513,I11:264
RWA,EMP_NIFL_SEX_NB,BA:1590,SEX_F,2017,1574.161,B,R1:3513,I11:264
SDN,EMP_NIFL_SEX_NB,BA:1603,SEX_T,2022,8551.271,B,R1:3513,I11:264
SDN,EMP_NIFL_SEX_NB,BA:1603,SEX_M,2022,7058.434,B,R1:3513,I11:264
SDN,EMP_NIFL_SEX_NB,BA:1603,SEX_F,2022,1492.837,B,R1:3513,I11:264
SDN,EMP_NIFL_SEX_NB,BA:1603,SEX_T,2011,6357.382,,R1:3513,
SDN,EMP_NIFL_SEX_NB,BA:1603,SEX_M,2011,4942.29,,R1:3513,
SDN,EMP_NIFL_SEX_NB,BA:1603,SEX_F,2011,1415.092,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_T,2019,4169.1,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_M,2019,2569.838,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_F,2019,1599.262,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_T,2017,3359.096,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_M,2017,1858.85,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_F,2017,1500.246,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_T,2016,3240.106,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_M,2016,1840.215,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_F,2016,1399.892,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_T,2015,3193.481,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_M,2015,1885.498,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BA:13368,SEX_F,2015,1307.983,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BB:15959,SEX_T,2022,5091.559,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BB:15959,SEX_M,2022,2879.213,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BB:15959,SEX_F,2022,2212.346,,R1:3513,
SEN,EMP_NIFL_SEX_NB,BX:1608,SEX_T,2011,3823.529,B,R1:3513,I11:264
SEN,EMP_NIFL_SEX_NB,BX:1608,SEX_M,2011,2079.16,B,R1:3513,I11:264
SEN,EMP_NIFL_SEX_NB,BX:1608,SEX_F,2011,1744.369,B,R1:3513,I11:264
SLE,EMP_NIFL_SEX_NB,BX:15953,SEX_T,2018,2392.886,,R1:3513,
SLE,EMP_NIFL_SEX_NB,BX:15953,SEX_M,2018,1097.927,,R1:3513,
SLE,EMP_NIFL_SEX_NB,BX:15953,SEX_F,2018,1294.959,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2022,1929.47,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2022,1090.995,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2022,838.475,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2021,1907.569,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2021,1092.77,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2021,814.8,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2020,1881.504,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2020,1067.285,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2020,814.219,,R1:3513,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2019,2010.479,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2019,1140.877,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2019,869.602,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2018,1927.478,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2018,1107.467,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2018,820.011,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2017,1930.788,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2017,1097.956,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2017,832.832,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2016,1893.541,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2016,1058.685,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2016,834.856,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2015,1841.575,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2015,1063.883,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2015,777.692,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_T,2014,1833.535,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_M,2014,1034.823,,R1:3513_T2:85,
SLV,EMP_NIFL_SEX_NB,BX:461,SEX_F,2014,798.712,,R1:3513_T2:85,
SOM,EMP_NIFL_SEX_NB,BA:15656,SEX_T,2019,854.734,,R1:3513,
SOM,EMP_NIFL_SEX_NB,BA:15656,SEX_M,2019,579.576,,R1:3513,
SOM,EMP_NIFL_SEX_NB,BA:15656,SEX_F,2019,275.159,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2022,574.756,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2022,286.235,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2022,288.521,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2021,553.471,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2021,284.734,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2021,268.737,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2020,491.608,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2020,261.805,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2020,229.803,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2019,541.716,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2019,297.909,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2019,243.806,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2018,560.894,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2018,304.077,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2018,256.817,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2017,605.073,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2017,323.11,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2017,281.963,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2016,657.569,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2016,358.826,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2016,298.743,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2015,605.265,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2015,340.207,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2015,265.058,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2014,628.892,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2014,353.853,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2014,275.039,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2013,526.909,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2013,300.16,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2013,226.749,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2012,421.224,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2012,234.264,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2012,186.96,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2011,464.12,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2011,265.112,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2011,199.008,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2010,542.647,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2010,308.904,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2010,233.743,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2009,628,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2009,347.616,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2009,280.383,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_T,2008,773.376,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_M,2008,422.152,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BA:467,SEX_F,2008,351.223,B,R1:3513,I11:264
SRB,EMP_NIFL_SEX_NB,BB:16200,SEX_T,2007,812.647,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BB:16200,SEX_M,2007,453.971,,R1:3513,
SRB,EMP_NIFL_SEX_NB,BB:16200,SEX_F,2007,358.676,,R1:3513,
SUR,EMP_NIFL_SEX_NB,BB:15691,SEX_T,2016,98.838,,R1:3513,
SUR,EMP_NIFL_SEX_NB,BB:15691,SEX_M,2016,64.359,,R1:3513,
SUR,EMP_NIFL_SEX_NB,BB:15691,SEX_F,2016,34.479,,R1:3513,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_T,2022,100.611,,R1:3513_T2:85,
SVK,EMP_NIFL_SEX_NB,BB:560,SEX_M,2022,54.349,,R1:3513_T2:85,
